Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3)
24/08/2015,21:00,348,3.1,17.4,20.2,85.0,0.0,,0.001,14.2,3.5
24/08/2015,22:00,334,1.9,46.9,20.1,84.5,0.0,,0.000,15.2,3.1
24/08/2015,23:00,75,0.8,68.7,19.4,88.3,0.1,,0.000,14.8,0.2
25/08/2015,00:00,21,0.5,92.6,18.8,91.6,0.1,,0.000,8.3,1.4
25/08/2015,01:00,18,1.2,138.8,18.6,91.3,0.2,,0.006,6.8,1.8
25/08/2015,02:00,339,2.4,123.4,18.4,92.2,0.0,,,10.3,2.0
25/08/2015,03:00,350,3.2,156.7,18.6,91.5,0.0,,0.008,8.2,3.2
25/08/2015,04:00,203,0.2,114.3,18.6,90.6,0.0,,0.002,7.6,3.5
25/08/2015,05:00,333,0.7,115.0,17.8,92.7,0.0,,0.001,4.4,4.0
25/08/2015,06:00,335,1.2,22.2,17.6,94.0,0.0,,0.000,26.2,9.5
25/08/2015,07:00,343,2.2,18.2,19.9,86.3,0.0,,0.000,20.9,7.4
25/08/2015,08:00,340,2.8,23.2,21.1,80.1,0.0,,0.000,12.9,5.5
25/08/2015,09:00,325,2.5,27.8,23.7,68.5,0.0,,0.000,4.7,1.3
25/08/2015,10:00,328,2.4,32.9,25.6,60.7,0.0,,0.001,9.4,2.0
25/08/2015,11:00,355,3.1,26.2,26.5,58.4,0.0,,0.008,11.3,3.7
25/08/2015,12:00,352,3.2,119.0,26.4,59.7,0.0,,0.005,16.8,5.9
25/08/2015,13:00,43,2.9,106.2,25.6,64.9,0.0,,0.004,21.6,5.9
25/08/2015,14:00,20,3.0,30.3,25.9,65.1,0.0,,0.002,20.8,3.6
25/08/2015,15:00,353,2.6,171.0,25.9,64.7,0.0,,0.019,31.9,10.5
25/08/2015,16:00,341,2.2,22.5,24.0,70.9,0.0,,0.016,25.2,9.2
25/08/2015,17:00,348,2.3,20.5,21.8,82.3,0.0,,0.013,26.9,10.5
25/08/2015,18:00,5,2.2,119.5,20.9,87.5,0.0,,0.002,16.2,3.0
25/08/2015,19:00,6,1.8,117.8,20.8,87.1,0.0,,0.000,14.9,3.6
25/08/2015,20:00,359,1.8,213.6,20.4,88.9,0.0,,0.000,15.3,2.4
25/08/2015,21:00,6,1.5,211.6,20.2,89.6,0.0,,0.000,12.7,1.9
25/08/2015,22:00,352,1.5,26.8,19.8,91.0,0.0,,0.003,17.0,4.4
25/08/2015,23:00,206,1.2,35.4,19.5,92.0,0.0,,0.001,24.1,2.2
26/08/2015,00:00,210,1.1,26.4,19.3,92.0,0.0,,0.000,14.4,3.0
26/08/2015,01:00,225,1.6,15.6,19.7,86.1,0.0,,0.001,2.0,1.8
26/08/2015,02:00,213,1.2,20.0,19.2,85.9,0.0,,,8.5,4.1
26/08/2015,03:00,206,1.6,24.5,18.7,83.9,0.0,,0.000,1.9,3.2
26/08/2015,04:00,197,1.7,15.0,17.6,82.4,0.0,,0.000,-0.4,2.7
26/08/2015,05:00,215,1.3,27.6,16.9,82.3,0.0,,0.000,4.5,3.7
26/08/2015,06:00,201,1.4,22.9,16.9,80.6,0.0,,0.000,11.8,3.0
26/08/2015,07:00,218,1.8,21.3,18.5,73.3,0.0,,0.000,13.9,5.4
26/08/2015,08:00,238,1.6,41.6,21.2,56.8,0.0,,0.000,3.9,1.1
26/08/2015,09:00,277,1.5,39.0,22.5,49.7,0.0,,0.003,22.0,2.7
26/08/2015,10:00,247,1.6,39.3,24.4,40.8,0.0,,0.001,6.2,-0.9
26/08/2015,11:00,262,1.8,38.6,25.3,36.2,0.0,,0.001,6.3,-1.5
26/08/2015,12:00,312,1.5,53.5,26.6,41.3,0.0,,0.000,43.6,5.3
26/08/2015,13:00,348,3.1,19.3,27.2,44.7,0.0,,0.012,16.6,3.6
26/08/2015,14:00,356,2.2,211.8,27.3,45.5,0.0,,0.009,18.2,5.9
26/08/2015,15:00,349,2.7,119.5,26.3,51.2,0.0,,0.013,35.1,8.8
26/08/2015,16:00,349,3.1,19.8,23.1,66.5,0.0,,0.007,34.1,13.1
26/08/2015,17:00,354,2.2,18.6,21.1,76.5,0.0,,0.009,13.4,7.7
26/08/2015,18:00,352,1.4,171.2,20.3,81.7,0.0,,0.001,19.5,7.8
26/08/2015,19:00,354,1.8,164.3,20.4,83.6,0.0,,0.000,20.3,8.2
26/08/2015,20:00,343,1.4,115.9,20.0,86.3,0.0,,0.000,17.1,6.2
26/08/2015,21:00,326,1.4,15.2,19.3,89.3,0.0,,0.002,17.0,7.8
26/08/2015,22:00,301,0.9,27.3,19.2,90.9,0.0,,0.001,25.2,7.6
26/08/2015,23:00,268,0.8,40.7,18.8,87.1,0.0,,0.001,31.1,7.1
27/08/2015,00:00,8,1.0,196.4,17.9,84.0,0.0,,0.002,28.9,9.8
27/08/2015,01:00,317,0.7,165.0,18.2,82.7,0.0,,0.001,19.3,7.6
27/08/2015,02:00,304,1.0,25.3,17.6,82.8,0.0,,,51.8,10.1
27/08/2015,03:00,209,1.7,22.6,17.4,78.7,0.0,,0.000,18.1,7.3
27/08/2015,04:00,187,1.7,10.0,17.0,73.2,0.0,,0.000,-0.3,2.4
27/08/2015,05:00,214,1.0,30.0,17.0,68.4,0.0,,0.000,3.8,3.4
27/08/2015,06:00,177,0.2,84.0,16.8,69.8,0.0,,0.000,22.1,6.7
27/08/2015,07:00,168,1.0,27.2,18.1,62.8,0.0,,0.000,12.4,6.7
27/08/2015,08:00,189,1.3,21.4,18.7,58.6,0.0,,0.000,10.9,3.9
27/08/2015,09:00,179,1.5,17.1,19.4,57.7,0.0,,0.000,14.2,4.8
27/08/2015,10:00,180,1.6,32.7,20.8,48.7,0.0,,0.000,4.0,-0.4
27/08/2015,11:00,211,1.6,31.4,22.4,40.1,0.0,,0.001,3.9,0.1
27/08/2015,12:00,202,1.3,44.7,23.7,35.1,0.0,,0.001,7.0,0.1
27/08/2015,13:00,215,1.4,33.8,23.0,37.5,0.0,,0.001,16.0,2.8
27/08/2015,14:00,211,2.4,29.1,20.8,50.5,0.0,,0.001,39.6,8.2
27/08/2015,15:00,209,1.9,36.1,16.8,77.9,0.9,,0.001,34.8,7.4
27/08/2015,16:00,147,1.3,26.2,15.8,88.1,0.0,,0.000,9.8,4.6
27/08/2015,17:00,189,1.7,18.6,15.4,89.3,0.0,,0.000,10.8,5.8
27/08/2015,18:00,183,0.7,53.2,15.2,90.9,0.0,,0.000,15.9,10.7
27/08/2015,19:00,18,0.1,104.8,15.4,91.7,0.0,,0.000,16.0,9.5
27/08/2015,20:00,209,1.1,16.8,15.5,91.4,0.0,,0.000,14.9,7.7
27/08/2015,21:00,194,1.4,17.9,15.3,91.7,0.0,,0.000,13.7,6.6
27/08/2015,22:00,211,1.3,17.3,15.4,92.4,0.0,,0.000,17.2,9.9
27/08/2015,23:00,205,1.3,19.0,15.4,92.6,0.0,,0.000,14.6,9.0
28/08/2015,00:00,197,1.3,21.5,15.4,92.3,0.1,,0.000,10.0,6.3
28/08/2015,01:00,215,0.8,47.9,15.3,93.0,0.5,,0.000,9.5,4.5
28/08/2015,02:00,192,1.4,13.9,15.2,94.0,0.2,,,7.7,4.3
28/08/2015,03:00,200,1.7,16.0,15.0,94.4,0.2,,0.000,9.8,6.3
28/08/2015,04:00,201,2.1,15.9,14.9,94.7,0.0,,0.000,9.4,6.4
28/08/2015,05:00,216,1.2,34.7,15.1,94.8,0.0,,0.000,11.2,7.2
28/08/2015,06:00,204,1.6,21.1,15.2,94.5,0.0,,0.000,10.5,6.3
28/08/2015,07:00,207,1.7,19.7,15.8,93.2,0.1,,0.000,12.8,5.2
28/08/2015,08:00,215,1.5,31.6,16.9,88.2,0.0,,0.001,13.3,5.8
28/08/2015,09:00,222,2.4,28.6,17.8,81.0,0.0,,0.000,2.9,2.7
28/08/2015,10:00,220,1.9,39.1,19.3,71.6,0.0,,0.000,-0.1,-0.3
28/08/2015,11:00,208,1.8,34.1,20.8,61.1,0.0,,0.000,0.7,-2.0
28/08/2015,12:00,204,1.7,41.7,22.2,52.4,0.0,,0.000,4.7,0.2
28/08/2015,13:00,219,1.1,68.0,23.7,45.3,0.0,,0.000,13.0,0.1
28/08/2015,14:00,57,3.3,21.8,21.9,56.9,0.0,,0.000,11.4,2.9
28/08/2015,15:00,60,3.6,20.1,21.4,62.1,0.0,,0.000,16.8,4.4
28/08/2015,16:00,64,3.2,21.5,20.3,66.5,0.0,,0.000,-1.4,-0.2
28/08/2015,17:00,83,2.6,21.4,19.3,66.6,0.0,,0.000,0.5,0.3
28/08/2015,18:00,118,1.7,26.5,18.4,69.8,0.0,,0.000,7.0,3.0
28/08/2015,19:00,185,1.2,21.3,16.6,76.6,0.0,,0.000,8.4,4.9
28/08/2015,20:00,179,1.2,19.2,15.6,80.4,0.0,,0.000,11.7,7.3
28/08/2015,21:00,212,1.2,12.5,14.9,83.2,0.0,,0.000,12.5,7.3
28/08/2015,22:00,210,1.4,10.2,14.3,85.2,0.0,,0.000,10.4,6.1
28/08/2015,23:00,216,1.1,20.4,13.7,86.8,0.0,,0.000,12.0,7.2
29/08/2015,00:00,210,1.4,18.7,13.2,89.0,0.0,,0.000,12.1,6.8
29/08/2015,01:00,208,1.7,13.6,12.9,89.4,0.0,,0.000,9.3,5.7
29/08/2015,02:00,207,1.7,10.7,12.6,89.1,0.0,,,7.5,5.0
29/08/2015,03:00,198,2.2,11.5,12.5,84.5,0.0,,0.000,-1.3,2.7
29/08/2015,04:00,197,2.5,11.8,12.7,78.2,0.0,,0.000,0.6,2.4
29/08/2015,05:00,199,2.3,11.5,12.7,76.6,0.0,,0.000,2.8,2.6
29/08/2015,06:00,198,2.2,11.1,12.8,75.4,0.0,,0.000,4.8,3.0
29/08/2015,07:00,197,2.5,13.4,13.9,71.8,0.0,,0.000,13.0,6.5
29/08/2015,08:00,212,2.5,21.7,16.2,65.0,0.0,,0.000,11.7,2.6
29/08/2015,09:00,196,1.8,34.9,20.2,55.4,0.0,,0.000,14.7,2.7
29/08/2015,10:00,105,1.4,56.7,22.7,49.8,0.0,,0.000,5.7,0.4
29/08/2015,11:00,71,2.6,22.8,22.4,51.0,0.0,,0.000,4.9,-1.0
29/08/2015,12:00,79,2.7,18.4,22.1,51.8,0.0,,0.000,2.6,-2.2
29/08/2015,13:00,70,2.8,21.6,21.5,56.3,0.0,,0.000,8.4,-0.1
29/08/2015,14:00,76,2.9,22.8,21.6,58.3,0.0,,0.000,8.2,-0.8
29/08/2015,15:00,82,2.4,20.3,20.8,62.7,0.0,,0.000,8.9,-0.6
29/08/2015,16:00,149,1.9,23.6,19.3,73.4,0.0,,0.000,15.5,3.9
29/08/2015,17:00,200,1.5,24.8,16.8,87.6,2.7,,0.000,22.0,8.3
29/08/2015,18:00,190,1.6,18.0,16.1,92.9,0.7,,0.000,11.0,5.4
29/08/2015,19:00,212,1.0,32.8,16.2,93.8,0.2,,0.000,10.3,4.5
29/08/2015,20:00,170,1.1,19.2,16.2,94.2,0.3,,0.000,8.5,4.0
29/08/2015,21:00,154,0.7,55.9,16.0,94.5,0.2,,0.000,5.4,2.5
29/08/2015,22:00,206,1.1,36.2,15.8,94.7,0.0,,0.000,9.6,6.2
29/08/2015,23:00,229,1.2,27.9,15.9,95.0,0.0,,0.000,13.3,7.5
30/08/2015,00:00,228,1.0,33.5,15.8,94.9,0.1,,0.000,7.1,5.1
30/08/2015,01:00,182,0.9,47.1,15.4,94.8,0.1,,0.000,-3.3,-2.7
30/08/2015,02:00,220,1.5,28.9,15.0,94.9,0.0,,,4.3,3.3
30/08/2015,03:00,210,1.4,22.2,14.9,94.8,0.0,,0.000,-0.2,-0.3
30/08/2015,04:00,211,1.3,25.9,14.6,94.7,0.0,,0.000,1.2,1.2
30/08/2015,05:00,231,1.1,26.0,14.6,94.1,0.0,,0.000,3.4,2.0
30/08/2015,06:00,272,1.9,23.5,14.8,86.7,0.0,,0.000,-1.2,2.3
30/08/2015,07:00,228,1.2,32.0,15.2,84.7,0.1,,0.000,11.7,4.0
30/08/2015,08:00,244,2.2,32.7,16.9,69.1,0.0,,0.000,,
30/08/2015,09:00,233,2.9,30.5,18.6,58.4,0.0,,0.000,,
30/08/2015,10:00,231,3.0,36.2,20.0,49.6,0.0,,0.000,,
30/08/2015,11:00,243,3.0,35.3,20.8,45.9,0.0,,0.000,,
30/08/2015,12:00,254,2.6,34.4,21.8,40.3,0.0,,0.000,,
30/08/2015,13:00,263,3.0,32.6,22.6,36.8,0.0,,0.001,,
30/08/2015,14:00,254,3.1,30.1,22.7,34.7,0.0,,0.000,,
30/08/2015,15:00,269,3.2,28.8,22.5,32.7,0.0,,0.002,1.7,-1.2
30/08/2015,16:00,262,3.0,23.7,22.0,33.0,0.0,,0.001,2.7,0.4
30/08/2015,17:00,136,1.6,48.9,19.8,55.8,0.0,,0.001,53.9,12.8
30/08/2015,18:00,124,1.5,20.2,17.9,74.1,0.0,,0.000,20.4,6.5
30/08/2015,19:00,181,1.0,38.2,16.8,79.1,0.0,,0.000,18.2,7.7
30/08/2015,20:00,254,0.9,28.5,16.0,83.1,0.0,,0.000,22.0,8.7
30/08/2015,21:00,281,0.7,27.3,15.9,83.7,0.0,,0.000,14.7,6.9
30/08/2015,22:00,235,1.2,27.1,15.3,73.7,0.0,,0.000,8.1,4.6
30/08/2015,23:00,217,1.1,24.2,14.1,70.6,0.0,,0.000,1.6,3.4
31/08/2015,00:00,221,1.2,22.8,13.5,67.5,0.0,,0.000,-2.0,-1.1
31/08/2015,01:00,221,1.3,21.0,12.7,68.8,0.0,,0.000,1.3,-0.2
31/08/2015,02:00,208,1.4,21.3,12.1,69.2,0.0,,,0.0,-0.8
31/08/2015,03:00,222,1.7,23.8,12.2,67.4,0.0,,0.000,2.7,1.6
31/08/2015,04:00,211,1.9,16.7,11.7,68.6,0.0,,0.001,2.7,1.1
31/08/2015,05:00,209,1.8,17.2,11.2,69.2,0.0,,0.000,3.0,0.9
31/08/2015,06:00,214,1.9,19.2,11.5,66.5,0.0,,0.001,8.2,3.1
31/08/2015,07:00,225,2.0,29.4,14.0,57.6,0.0,,0.002,18.5,4.7
31/08/2015,08:00,224,2.2,31.6,17.0,51.0,0.0,,0.001,19.9,4.6
31/08/2015,09:00,217,3.0,31.8,18.5,50.5,0.0,,0.000,16.9,2.8
31/08/2015,10:00,206,2.8,29.1,20.0,48.2,0.0,,0.000,12.9,3.2
31/08/2015,11:00,202,2.4,34.6,21.3,44.3,0.0,,0.000,7.3,0.4
31/08/2015,12:00,308,0.5,120.0,22.0,43.0,0.0,,0.000,21.1,4.3
31/08/2015,13:00,42,1.9,44.9,21.7,51.0,0.0,,0.000,17.0,4.5
31/08/2015,14:00,61,3.0,16.3,20.5,54.1,0.0,,0.001,11.5,4.4
31/08/2015,15:00,47,2.5,25.0,21.2,53.3,0.0,,0.002,15.0,4.9
31/08/2015,16:00,43,2.0,27.0,20.9,53.0,0.0,,0.002,13.7,5.3
31/08/2015,17:00,29,1.3,33.4,19.1,62.6,0.0,,0.001,15.5,6.0
31/08/2015,18:00,8,1.3,198.8,17.6,73.5,0.0,,0.001,26.5,8.5
31/08/2015,19:00,316,0.6,66.1,16.5,77.0,0.0,,0.000,9.3,4.9
31/08/2015,20:00,273,0.9,36.7,15.2,73.0,0.0,,0.002,42.9,9.7
31/08/2015,21:00,218,1.4,28.7,14.9,60.6,0.0,,0.001,18.7,2.1
31/08/2015,22:00,197,1.9,13.6,14.1,55.0,0.0,,0.000,1.8,2.8
31/08/2015,23:00,233,1.6,25.6,14.2,55.3,0.0,,0.000,6.2,2.0
01/09/2015,00:00,237,1.7,20.6,14.0,57.9,0.0,,0.000,10.3,1.3
01/09/2015,01:00,225,1.4,20.8,12.9,63.1,0.0,,0.000,10.4,2.5
01/09/2015,02:00,214,1.6,14.7,12.1,67.7,0.0,,,6.4,1.1
01/09/2015,03:00,223,1.4,15.8,11.6,69.6,0.0,,0.000,5.8,2.4
01/09/2015,04:00,265,1.2,19.3,11.5,72.5,0.0,,0.000,43.5,11.3
01/09/2015,05:00,227,1.3,24.6,10.6,75.2,0.0,,0.000,59.4,13.9
01/09/2015,06:00,225,1.4,16.5,10.7,72.9,0.0,,0.000,20.5,8.2
01/09/2015,07:00,221,1.3,32.8,14.2,60.6,0.0,,0.001,22.4,7.7
01/09/2015,08:00,228,2.1,34.3,17.1,50.1,0.0,,0.001,8.8,2.7
01/09/2015,09:00,264,2.0,41.2,18.5,44.5,0.0,,0.000,11.6,0.7
01/09/2015,10:00,285,1.9,35.6,19.9,41.9,0.0,,0.001,13.5,1.3
01/09/2015,11:00,258,1.8,44.1,21.5,37.2,0.0,,0.000,5.9,-2.7
01/09/2015,12:00,258,2.3,37.5,22.5,33.1,0.0,,0.000,4.8,-0.9
01/09/2015,13:00,273,2.5,34.9,23.5,26.6,0.0,,0.000,6.5,-0.2
01/09/2015,14:00,282,2.4,34.5,24.5,23.1,0.0,,0.000,18.4,1.4
01/09/2015,15:00,279,2.9,25.5,24.8,21.5,0.0,,0.001,27.5,5.0
01/09/2015,16:00,290,2.7,26.8,24.4,21.2,0.0,,0.002,54.5,7.2
01/09/2015,17:00,302,1.9,29.1,22.4,25.0,0.0,,0.003,116.4,16.2
01/09/2015,18:00,0,1.2,168.5,18.3,61.3,0.0,,0.001,77.9,16.8
01/09/2015,19:00,332,1.6,14.4,16.7,68.7,0.0,,0.000,21.5,6.5
01/09/2015,20:00,340,0.5,139.0,16.0,77.4,0.0,,0.001,47.2,9.0
01/09/2015,21:00,330,1.0,182.7,14.5,83.0,0.0,,0.000,24.0,12.0
01/09/2015,22:00,272,1.0,38.1,14.6,68.6,0.0,,0.002,,
01/09/2015,23:00,220,1.9,12.2,14.3,61.6,0.0,,0.002,,
02/09/2015,00:00,205,2.3,8.8,12.8,59.5,0.0,,0.001,,
02/09/2015,01:00,205,1.6,13.4,12.3,55.4,0.0,,0.000,,
02/09/2015,02:00,225,1.1,40.2,11.0,63.8,0.0,,,52.0,7.8
02/09/2015,03:00,189,2.3,11.2,11.3,58.1,0.0,,0.000,23.5,4.0
02/09/2015,04:00,190,2.5,11.0,10.1,62.6,0.0,,0.000,10.5,4.7
02/09/2015,05:00,189,1.4,69.5,8.7,69.4,0.0,,0.000,19.1,7.9
02/09/2015,06:00,230,1.2,24.3,9.4,69.3,0.0,,0.001,37.7,11.5
02/09/2015,07:00,224,1.4,32.7,12.6,58.6,0.0,,0.002,51.0,13.6
02/09/2015,08:00,232,1.4,38.9,17.5,46.3,0.0,,0.004,28.5,9.5
02/09/2015,09:00,230,1.6,33.4,19.7,36.9,0.0,,0.002,23.4,4.5
02/09/2015,10:00,215,0.7,64.5,21.0,32.0,0.0,,0.002,21.7,3.8
02/09/2015,11:00,59,1.6,69.5,22.2,32.8,0.0,,0.005,39.7,7.9
02/09/2015,12:00,72,2.3,26.5,22.1,35.7,0.0,,0.011,26.0,6.3
02/09/2015,13:00,64,2.6,19.3,22.2,36.5,0.0,,0.005,18.5,5.2
02/09/2015,14:00,56,2.8,24.0,22.3,37.6,0.0,,0.002,19.5,3.1
02/09/2015,15:00,61,2.7,22.9,21.4,45.6,0.0,,0.002,27.7,6.2
02/09/2015,16:00,58,3.1,17.0,20.7,54.9,0.0,,0.001,18.4,4.0
02/09/2015,17:00,56,2.0,15.2,19.4,66.7,0.0,,0.000,23.8,6.4
02/09/2015,18:00,59,2.2,10.4,18.6,77.1,0.0,,0.000,19.5,6.1
02/09/2015,19:00,45,1.1,27.5,17.8,82.0,0.0,,0.000,13.1,6.2
02/09/2015,20:00,0,3.1,208.1,19.1,86.7,0.0,,0.011,44.8,17.1
02/09/2015,21:00,353,4.4,15.6,19.6,78.8,0.0,,0.004,5.6,4.5
02/09/2015,22:00,349,5.3,16.0,19.4,74.7,0.0,,0.001,18.9,5.0
02/09/2015,23:00,340,3.4,21.2,19.0,77.8,0.0,,0.000,11.3,4.0
03/09/2015,00:00,347,2.0,17.8,18.5,79.7,0.0,,0.000,9.6,2.7
03/09/2015,01:00,339,1.9,13.4,17.7,86.1,0.3,,0.000,23.1,6.2
03/09/2015,02:00,7,2.2,109.8,16.9,90.9,0.5,,,11.9,3.6
03/09/2015,03:00,357,5.0,120.3,17.5,89.9,0.1,,0.037,18.4,11.0
03/09/2015,04:00,349,4.4,16.3,17.9,89.2,0.0,,0.002,13.9,5.0
03/09/2015,05:00,342,4.6,21.1,18.4,87.8,0.0,,0.001,10.3,3.2
03/09/2015,06:00,322,3.3,21.4,18.3,88.2,0.0,,0.001,14.5,5.8
03/09/2015,07:00,343,3.0,20.1,18.5,88.1,0.0,,0.003,16.0,5.7
03/09/2015,08:00,344,4.0,19.2,19.9,86.2,0.0,,0.000,18.1,6.4
03/09/2015,09:00,340,5.0,19.8,21.2,83.1,0.0,,0.000,18.7,4.7
03/09/2015,10:00,338,4.6,35.4,22.0,76.9,0.0,,0.000,13.8,3.8
03/09/2015,11:00,265,4.3,20.4,22.4,51.1,0.0,,0.001,21.7,-2.6
03/09/2015,12:00,258,5.8,19.7,23.2,40.6,0.0,,0.000,48.9,0.0
03/09/2015,13:00,282,4.2,28.4,24.2,37.0,0.0,,0.000,77.5,1.6
03/09/2015,14:00,288,4.6,25.3,25.2,32.9,0.0,,0.000,80.0,3.8
03/09/2015,15:00,274,6.4,21.6,24.7,25.8,0.0,,0.000,121.1,6.7
03/09/2015,16:00,271,5.5,22.9,23.6,29.4,0.0,,0.000,71.2,6.5
03/09/2015,17:00,273,4.8,20.0,22.3,34.7,0.0,,0.001,47.2,5.1
03/09/2015,18:00,269,4.0,20.4,21.5,38.0,0.0,,0.003,23.5,3.3
03/09/2015,19:00,261,3.7,21.0,20.7,40.3,0.0,,0.000,21.5,3.0
03/09/2015,20:00,253,4.0,24.8,19.8,41.4,0.0,,0.001,30.2,3.3
03/09/2015,21:00,254,3.2,28.2,18.6,46.5,0.0,,0.000,25.3,1.8
03/09/2015,22:00,236,2.0,29.5,17.5,50.9,0.0,,0.001,15.8,1.8
03/09/2015,23:00,195,1.4,38.5,16.1,55.3,0.0,,0.001,12.4,2.9
04/09/2015,00:00,243,1.9,27.7,16.0,56.1,0.0,,0.001,8.4,-1.0
04/09/2015,01:00,204,1.5,39.9,15.5,57.3,0.0,,0.001,7.3,0.2
04/09/2015,02:00,246,1.9,27.6,14.8,60.1,0.0,,,9.5,-0.9
04/09/2015,03:00,236,1.7,32.2,14.8,60.1,0.0,,0.000,15.1,1.7
04/09/2015,04:00,253,1.6,36.7,14.6,62.3,0.0,,0.001,19.7,3.2
04/09/2015,05:00,216,1.1,36.9,13.7,66.0,0.0,,0.000,13.5,4.7
04/09/2015,06:00,231,1.9,25.6,14.0,65.2,0.0,,0.001,41.0,10.7
04/09/2015,07:00,218,1.9,32.1,15.7,59.4,0.0,,0.001,17.9,4.8
04/09/2015,08:00,211,2.8,25.6,18.0,51.1,0.0,,0.001,3.8,1.1
04/09/2015,09:00,208,2.7,27.3,19.7,44.0,0.0,,0.000,5.8,0.6
04/09/2015,10:00,196,2.5,34.8,21.2,41.4,0.0,,0.000,10.1,1.9
04/09/2015,11:00,181,2.7,35.1,22.6,40.7,0.0,,0.000,7.4,0.0
04/09/2015,12:00,66,3.0,28.5,22.2,44.5,0.0,,0.000,10.5,1.5
04/09/2015,13:00,76,3.3,22.9,22.3,48.1,0.0,,0.000,12.7,2.2
04/09/2015,14:00,75,3.5,21.8,22.2,50.7,0.0,,0.000,21.6,4.8
04/09/2015,15:00,101,3.3,27.3,22.4,57.0,0.0,,0.000,29.7,5.7
04/09/2015,16:00,127,3.0,25.5,21.5,58.7,0.0,,0.000,21.8,4.3
04/09/2015,17:00,135,2.9,24.3,20.5,63.9,0.0,,0.000,30.0,7.6
04/09/2015,18:00,134,3.1,24.2,19.6,68.4,0.0,,0.000,21.9,6.2
04/09/2015,19:00,138,3.4,22.0,19.2,67.5,0.0,,0.000,21.5,7.5
04/09/2015,20:00,158,2.7,20.8,18.5,67.6,0.0,,0.000,15.1,4.6
04/09/2015,21:00,172,2.6,13.7,17.5,71.5,0.0,,0.000,17.8,3.6
04/09/2015,22:00,168,2.1,14.6,16.6,75.0,0.0,,0.000,16.3,3.1
04/09/2015,23:00,170,1.7,14.9,16.0,76.8,0.0,,0.000,15.9,3.7
05/09/2015,00:00,179,1.7,10.5,15.1,79.7,0.0,,0.000,13.3,1.9
05/09/2015,01:00,173,2.0,11.3,14.8,81.1,0.0,,0.000,12.9,1.4
05/09/2015,02:00,210,1.6,23.3,14.1,82.7,0.0,,,12.0,2.5
05/09/2015,03:00,209,2.3,14.7,13.3,83.1,0.0,,0.000,14.6,7.8
05/09/2015,04:00,202,2.3,13.9,13.0,83.6,0.0,,0.000,11.8,3.3
05/09/2015,05:00,207,2.2,14.0,12.7,84.2,0.0,,0.000,13.6,4.4
05/09/2015,06:00,211,1.8,20.2,13.1,83.3,0.0,,0.000,21.6,8.4
05/09/2015,07:00,210,2.0,26.7,15.5,75.7,0.0,,0.000,34.7,13.9
05/09/2015,08:00,192,2.7,19.9,18.6,65.6,0.0,,0.000,13.4,4.1
05/09/2015,09:00,174,2.3,29.5,21.3,55.1,0.0,,0.000,9.7,0.9
05/09/2015,10:00,98,2.2,35.8,22.5,51.7,0.0,,0.000,10.6,1.7
05/09/2015,11:00,90,3.9,19.0,21.8,57.8,0.0,,0.000,14.9,1.6
05/09/2015,12:00,100,3.9,22.6,21.2,62.5,0.0,,0.000,10.5,-0.6
05/09/2015,13:00,100,3.6,23.4,22.1,58.0,0.0,,0.000,12.3,0.4
05/09/2015,14:00,105,4.1,21.6,21.9,58.5,0.0,,0.000,11.0,1.2
05/09/2015,15:00,99,3.2,22.0,20.5,64.8,0.0,,0.000,13.5,2.4
05/09/2015,16:00,93,2.6,20.1,20.2,68.1,0.0,,0.000,14.3,2.8
05/09/2015,17:00,77,2.3,20.3,19.6,69.4,0.0,,0.000,7.4,0.8
05/09/2015,18:00,104,1.5,17.9,18.6,72.5,0.0,,0.000,12.6,4.3
05/09/2015,19:00,123,1.2,12.2,17.7,76.4,0.0,,0.000,13.4,3.3
05/09/2015,20:00,117,0.7,28.2,16.7,81.0,0.0,,0.000,12.2,3.8
05/09/2015,21:00,226,1.0,24.2,15.7,84.6,0.0,,0.000,18.7,9.8
05/09/2015,22:00,211,1.3,20.3,15.6,85.1,0.0,,0.000,24.1,14.1
05/09/2015,23:00,191,1.5,13.5,15.5,85.1,0.0,,0.000,20.3,12.8
06/09/2015,00:00,185,1.4,35.2,14.7,86.4,0.0,,0.000,18.3,11.1
06/09/2015,01:00,196,1.2,27.0,13.9,88.9,0.0,,0.000,20.0,12.6
06/09/2015,02:00,212,1.4,17.9,13.5,90.0,0.0,,,15.7,8.6
06/09/2015,03:00,212,1.9,14.7,13.4,90.3,0.0,,0.000,13.6,7.1
06/09/2015,04:00,209,1.8,16.3,13.2,90.4,0.0,,0.000,10.1,5.7
06/09/2015,05:00,213,1.9,15.7,13.0,90.5,0.0,,0.000,9.2,4.6
06/09/2015,06:00,201,2.1,14.1,14.0,87.9,0.0,,0.000,14.7,6.9
06/09/2015,07:00,207,1.9,18.1,16.0,81.2,0.0,,0.000,15.6,4.7
06/09/2015,08:00,210,2.2,27.9,18.2,73.9,0.0,,0.000,15.6,6.4
06/09/2015,09:00,213,2.2,39.4,20.8,62.6,0.0,,0.000,12.7,2.5
06/09/2015,10:00,267,1.5,53.1,22.1,58.5,0.0,,0.000,7.2,-1.1
06/09/2015,11:00,38,1.0,170.7,23.1,56.1,0.0,,0.001,16.6,3.1
